Family	Genus	Species
Lamiaceae	Thymus L.	Thymus ×pseudograniticus Klokov & Des.-Shost.
Lamiaceae	Thymus L.	Thymus ×pseudopulcherrimus Pawł.
Lamiaceae	Thymus L.	Thymus ×pseudostepposus Klokov
Lamiaceae	Thymus L.	Thymus ×pseudothracicus Ronniger
Lamiaceae	Thymus L.	Thymus ×quadicus Ronniger ex Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×radoi Borbás
Lamiaceae	Thymus L.	Thymus ×raimundii Machule
Lamiaceae	Thymus L.	Thymus ×ramonianus Paiva & Salgueiro
Lamiaceae	Thymus L.	Thymus ×rapaicsii Ronniger ex Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×rechingeri Ronniger
Lamiaceae	Thymus L.	Thymus ×riojanus Uribe-Ech.
Lamiaceae	Thymus L.	Thymus ×royoi P.P.Ferrer, A.Navarro, P.Pérez & E.Laguna
Lamiaceae	Thymus L.	Thymus ×rubioi Font Quer
Lamiaceae	Thymus L.	Thymus ×ruiz-latorrei C.Vicioso
Lamiaceae	Thymus L.	Thymus ×rupicola Hawkes
Lamiaceae	Thymus L.	Thymus ×rupicola Heinr.Braun ex Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×sarntheinii Heinr.Braun ex Dalla Torre & Sarnth.
Lamiaceae	Thymus L.	Thymus ×saxicola Heinr.Braun ex Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×schistosus Lyka
Lamiaceae	Thymus L.	Thymus ×schmidtii Cáp
Lamiaceae	Thymus L.	Thymus ×schurii Gușul.
Lamiaceae	Thymus L.	Thymus ×schwindii Machule
Lamiaceae	Thymus L.	Thymus ×segurae Mateo & M.B.Crespo
Lamiaceae	Thymus L.	Thymus ×sennenii Pau
Lamiaceae	Thymus L.	Thymus ×severianoi Uribe-Ech.
Lamiaceae	Thymus L.	Thymus ×silesiacus Ronniger
Lamiaceae	Thymus L.	Thymus ×sparsipilus Borbás
Lamiaceae	Thymus L.	Thymus ×spitzneri Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×subhirsutus Borbás & Heinr.Braun
Lamiaceae	Thymus L.	Thymus ×sublanuginosus Hawkes
Lamiaceae	Thymus L.	Thymus ×sublanuginosus Heinr.Braun ex Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×subramosus Ronniger
Lamiaceae	Thymus L.	Thymus ×thermarum Machule
Lamiaceae	Thymus L.	Thymus ×toletanus Ladero
Lamiaceae	Thymus L.	Thymus ×tschernjaievii Klokov & Des.-Shost.
Lamiaceae	Thymus L.	Thymus ×tzvelevii Vasjukov
Lamiaceae	Thymus L.	Thymus ×valdesii J.Gómez & R.Roselló
Lamiaceae	Thymus L.	Thymus ×viciosoi Pau ex R.Morales
Lamiaceae	Thymus L.	Thymus ×vitekii R.Morales
Lamiaceae	Thymus L.	Thymus ×weisenbeckii Machule
Lamiaceae	Thymus L.	Thymus ×welwitschii Boiss.
Lamiaceae	Thymus L.	Thymus ×xilocae Mateo & M.B.Crespo
Lamiaceae	Thymus L.	Thymus ×zedelmejeri Ronniger
Lamiaceae	Thymus L.	Thymus ×zimmermannii Ferd.Weber
Lamiaceae	Thymus L.	Thymus ×zirnichianus Cohrs
Lamiaceae	Thymus L.	Thymus ×zygophorus R.Morales
Lamiaceae	Tinnea Kotschy & Peyr., 1867	
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea aethiopica Kotschy & Peyr.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea aethiopica Kotschy ex Hook.f.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea antiscorbutica Welw.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea apiculata Robyns & Lebrun
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea barbata Vollesen
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea barteri Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea benguellensis Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea caerulea Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea coerulea Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea eriocalyx Welw.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea galpinii Briq.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea gossweileri Robyns & Lebrun
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea gracilis Garcke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea gracilis Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea mirabilis (Bullock) Vollesen
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea physalis E.A.Bruce
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea platyphylla Briq.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea rhodesiana S.Moore
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea somalensis Gürke ex Chiov.
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea vesiculosa Gürke
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea vestita Baker
Lamiaceae	Tinnea Kotschy ex Hook.f.	Tinnea zambesiaca Baker
Lamiaceae	Tinnea Vatke, 1882	
Lamiaceae	Trichostema Gronov.	Trichostema bridgesii-orzellii K.S.McClell., 2023
Lamiaceae	Trichostema Gronov.	Trichostema fruticosum K.S.McClell., 2023
Lamiaceae	Trichostema Gronov.	Trichostema gracile K.S.McClell., 2023
Lamiaceae	Trichostema Gronov.	Trichostema hobe K.S.McClell., 2023
Lamiaceae	Trichostema Gronov.	Trichostema latens K.S.McClell., 2023
Lamiaceae	Trichostema Gronov.	Trichostema microphyllum K.S.McClell., 2023
Lamiaceae	Trichostema L.	Trichostema arizonicum A.Gray
Lamiaceae	Trichostema L.	Trichostema austromontanum F.H.Lewis ex K.S.McClell. & Weakley
Lamiaceae	Trichostema L.	Trichostema austromontanum H.F.Lewis
Lamiaceae	Trichostema L.	Trichostema brachiatum L.
Lamiaceae	Trichostema L.	Trichostema brachiatum Lam., 1823
Lamiaceae	Trichostema L.	Trichostema dichotomum L.
Lamiaceae	Trichostema L.	Trichostema dichotomum Roth, 1821
Lamiaceae	Trichostema L.	Trichostema dichotomum Torr., 1859
Lamiaceae	Trichostema L.	Trichostema lanatum Benth.
Lamiaceae	Trichostema L.	Trichostema lanceolatum Benth.
Lamiaceae	Trichostema L.	Trichostema laxum A.Gray
Lamiaceae	Trichostema L.	Trichostema mexicanum Epling
Lamiaceae	Trichostema L.	Trichostema micranthum A.Gray
Lamiaceae	Trichostema L.	Trichostema nesophilum K.S.McClell. & Weakley
Lamiaceae	Trichostema L.	Trichostema oblongum Benth.
Lamiaceae	Trichostema L.	Trichostema ovatum Curran
Lamiaceae	Trichostema L.	Trichostema parishii Vasey
Lamiaceae	Trichostema L.	Trichostema purpusii Brandegee
Lamiaceae	Trichostema L.	Trichostema rubisepalum Elmer
Lamiaceae	Trichostema L.	Trichostema ruygtii F.H.Lewis
Lamiaceae	Trichostema L.	Trichostema sandersonii Pritz.
Lamiaceae	Trichostema L.	Trichostema setaceum Houtt.
Lamiaceae	Trichostema L.	Trichostema simulatum Jeps.
Lamiaceae	Trichostema L.	Trichostema spiralis Lour., 1790
Lamiaceae	Trichostema L.	Trichostema suffrutescens Kearney
Lamiaceae	Tripora P.D.Cantino	Tripora divaricata (Maxim.) P.D.Cantino
Lamiaceae	Vaccaria	
Lamiaceae	Valdia Plum. ex Adans., 1763	
Lamiaceae	Veronicites Heer, 1859	Veronicites oeningensis Heer, 1859
Lamiaceae	Vitex L.	Allasia jobini Manso
Lamiaceae	Vitex L.	Rapinia triphylla Montrouz. ex Guillaumin, 1911
Lamiaceae	Vitex L.	Vitex acuminata R.Br.
Lamiaceae	Vitex L.	Vitex acunae Borhidi & O.Muñiz
Lamiaceae	Vitex L.	Vitex agelaeifolia Mildbr. ex W.Piep.
Lamiaceae	Vitex L.	Vitex agelaeifolia Mildbr., 1922
Lamiaceae	Vitex L.	Vitex agnus-castus Kurz, 1877
Lamiaceae	Vitex L.	Vitex agnus-castus L.
Lamiaceae	Vitex L.	Vitex ajugiflora Dop
Lamiaceae	Vitex L.	Vitex altissima L.f.
Lamiaceae	Vitex L.	Vitex altissima Náves ex Fern.-Vill., 1880
Lamiaceae	Vitex L.	Vitex amaniensis W.Piep.
Lamiaceae	Vitex L.	Vitex angolensis Gürke
Lamiaceae	Vitex L.	Vitex aurea Moldenke
Lamiaceae	Vitex L.	Vitex axillariflora (Merr.) Bramley
Lamiaceae	Vitex L.	Vitex axillaris Wall., 1829
Lamiaceae	Vitex L.	Vitex barorum (Humbert) Callm. & Phillipson
Lamiaceae	Vitex L.	Vitex befotakensis Moldenke
Lamiaceae	Vitex L.	Vitex benuensis Engl.
Lamiaceae	Vitex L.	Vitex benuensis Engl. ex W.Piep.
Lamiaceae	Vitex L.	Vitex beraviensis Vatke
Lamiaceae	Vitex L.	Vitex betsiliensis Humbert
Lamiaceae	Vitex L.	Vitex bicolor Willd.
Lamiaceae	Vitex L.	Vitex blanchetii Moldenke
Lamiaceae	Vitex L.	Vitex bogalensis Wernham
Lamiaceae	Vitex L.	Vitex bojeri Schauer
Lamiaceae	Vitex L.	Vitex bombacifolia Wall., 1829
Lamiaceae	Vitex L.	Vitex bracteata Scott Elliot
Lamiaceae	Vitex L.	Vitex brevilabiata Ducke
Lamiaceae	Vitex L.	Vitex brevipetiolata Moldenke
Lamiaceae	Vitex L.	Vitex buchananii Baker ex Gürke
Lamiaceae	Vitex L.	Vitex burmensis Moldenke
Lamiaceae	Vitex L.	Vitex caespitosa Exell
Lamiaceae	Vitex L.	Vitex calothyrsa Sandwith
Lamiaceae	Vitex L.	Vitex canescens Kurz
Lamiaceae	Vitex L.	Vitex canescens Wall., 1829
Lamiaceae	Vitex L.	Vitex capitata Vahl
Lamiaceae	Vitex L.	Vitex carbunculorum W.W.Sm. & Ramaswami
Lamiaceae	Vitex L.	Vitex carvalhi Gürke
Lamiaceae	Vitex L.	Vitex cauliflora Moldenke
Lamiaceae	Vitex L.	Vitex cestroides Baker
Lamiaceae	Vitex L.	Vitex chrysleriana Moldenke
Lamiaceae	Vitex L.	Vitex chrysocarpa Planch.
Lamiaceae	Vitex L.	Vitex chrysomallum Steud.
Lamiaceae	Vitex L.	Vitex ciliata Pierre ex Pellegr.
Lamiaceae	Vitex L.	Vitex clementis Britton & P.Wilson
Lamiaceae	Vitex L.	Vitex cochinchinensis Dop
Lamiaceae	Vitex L.	Vitex cofassus Reinw. ex Blume
Lamiaceae	Vitex L.	Vitex collina (Montrouz.) Beauvis.
Lamiaceae	Vitex L.	Vitex colombiensis Pittier
Lamiaceae	Vitex L.	Vitex columbiensis Pittier
Lamiaceae	Vitex L.	Vitex compressa Turcz.
Lamiaceae	Vitex L.	Vitex congensis A.Chev.
Lamiaceae	Vitex L.	Vitex congolensis De Wild. & T.Durand
Lamiaceae	Vitex L.	Vitex cooperi Standl.
Lamiaceae	Vitex L.	Vitex coursii Moldenke
Lamiaceae	Vitex L.	Vitex crenata A.Chev.
Lamiaceae	Vitex L.	Vitex cuspidata Hiern
Lamiaceae	Vitex L.	Vitex cymosa Bertero ex Spreng.
Lamiaceae	Vitex L.	Vitex degeneriana Moldenke
Lamiaceae	Vitex L.	Vitex dinklagei Gürke
Lamiaceae	Vitex L.	Vitex discoideoglandulosa De Wild.
Lamiaceae	Vitex L.	Vitex divaricata Sw.
Lamiaceae	Vitex L.	Vitex diversifolia Kurz ex C.B.Clarke
Lamiaceae	Vitex L.	Vitex diversifolia Kurz, 1868
Lamiaceae	Vitex L.	Vitex djumaensis De Wild.
Lamiaceae	Vitex L.	Vitex djumaensis DeWild.
Lamiaceae	Vitex L.	Vitex doniana Sweet
Lamiaceae	Vitex L.	Vitex duckei Huber
Lamiaceae	Vitex L.	Vitex duclouxii Dop
Lamiaceae	Vitex L.	Vitex eberhardtii Dop
Lamiaceae	Vitex L.	Vitex elakelakensis Moldenke
Lamiaceae	Vitex L.	Vitex erioclona H.J.Lam
Lamiaceae	Vitex L.	Vitex erythrocarpa Gürke ex W.Piep., 1928
Lamiaceae	Vitex L.	Vitex euphlebia Merr. ex H.J.Lam
Lamiaceae	Vitex L.	Vitex excelsa Moldenke
Lamiaceae	Vitex L.	Vitex farafanganensis Moldenke
Lamiaceae	Vitex L.	Vitex ferruginea Schumach. & Thonn.
Lamiaceae	Vitex L.	Vitex fischeri Gürke
Lamiaceae	Vitex L.	Vitex flava Ridl.
Lamiaceae	Vitex L.	Vitex flavens Kunth
Lamiaceae	Vitex L.	Vitex floridula Duchass. & Walp.
Lamiaceae	Vitex L.	Vitex franceseana I.Darbysh. & Goyder
Lamiaceae	Vitex L.	Vitex francesiana I.Darbysh. & Goyder
Lamiaceae	Vitex L.	Vitex froesii Moldenke
Lamiaceae	Vitex L.	Vitex gabunensis Gürke
Lamiaceae	Vitex L.	Vitex gamosepala Griff.
Lamiaceae	Vitex L.	Vitex gardneriana Schauer
Lamiaceae	Vitex L.	Vitex gaumeri Greenm.
Lamiaceae	Vitex L.	Vitex gigantea Kunth
Lamiaceae	Vitex L.	Vitex giorgii DeWild.
Lamiaceae	Vitex L.	Vitex glabrata R.Br.
Lamiaceae	Vitex L.	Vitex golungensis Baker
Lamiaceae	Vitex L.	Vitex grandidiana W.Piep.
Lamiaceae	Vitex L.	Vitex grandifolia Gürke
Lamiaceae	Vitex L.	Vitex guajaci Herb.
Lamiaceae	Vitex L.	Vitex guanahacabibensis Borhidi
Lamiaceae	Vitex L.	Vitex guianensis Moldenke
Lamiaceae	Vitex L.	Vitex harveyana H.Pearson
Lamiaceae	Vitex L.	Vitex haussknechtii Bornm.
Lamiaceae	Vitex L.	Vitex haynga Roxb.
Lamiaceae	Vitex L.	Vitex hemsleyi Briq.
Lamiaceae	Vitex L.	Vitex henryi Moldenke
Lamiaceae	Vitex L.	Vitex heptaphylla A.Juss.
Lamiaceae	Vitex L.	Vitex hirsutissima Baker
Lamiaceae	Vitex L.	Vitex hispidissima (Seem.) Callm. & Phillipson
Lamiaceae	Vitex L.	Vitex holoadenon Dop
Lamiaceae	Vitex L.	Vitex holocalyx Baker
Lamiaceae	Vitex L.	Vitex humbertii Moldenke
Lamiaceae	Vitex L.	Vitex humblotiana Callm. & Phillipson
Lamiaceae	Vitex L.	Vitex hypoleuca Schauer
Lamiaceae	Vitex L.	Vitex ibarensis Baker
Lamiaceae	Vitex L.	Vitex incisa Wall., 1829
Lamiaceae	Vitex L.	Vitex integrifolia Urb.
Lamiaceae	Vitex L.	Vitex iraquensis Moldenke
Lamiaceae	Vitex L.	Vitex kapirensis DeWild.
Lamiaceae	Vitex L.	Vitex klugii Moldenke
Lamiaceae	Vitex L.	Vitex krukovii Moldenke
Lamiaceae	Vitex L.	Vitex kwangsiensis C.Pei
Lamiaceae	Vitex L.	Vitex langundi Ridl., 1906
Lamiaceae	Vitex L.	Vitex lanigera Schauer
Lamiaceae	Vitex L.	Vitex lastellei Moldenke
Lamiaceae	Vitex L.	Vitex leandrii Moldenke
Lamiaceae	Vitex L.	Vitex lepidota Turcz.
Lamiaceae	Vitex L.	Vitex leucoxylon L.f.
Lamiaceae	Vitex L.	Vitex leucoxylon Schauer, 1847
Lamiaceae	Vitex L.	Vitex lignum-vitae A.Cunn. ex S.Schauer
Lamiaceae	Vitex L.	Vitex limonifolia Wall. ex C.B.Clarke
Lamiaceae	Vitex L.	Vitex limonifolia Wall., 1829
Lamiaceae	Vitex L.	Vitex lindenii Hook.f.
Lamiaceae	Vitex L.	Vitex lobata Moldenke
Lamiaceae	Vitex L.	Vitex lokundjensis W.Piep.
Lamiaceae	Vitex L.	Vitex longeracemosa Pittier, 1922
Lamiaceae	Vitex L.	Vitex longisepala King & Gamble
Lamiaceae	Vitex L.	Vitex lowryi Callm., Phillipson & G.E.Schatz
Lamiaceae	Vitex L.	Vitex lucens Kirk
Lamiaceae	Vitex L.	Vitex macrofoliola Moldenke
Lamiaceae	Vitex L.	Vitex madagascariensis Moldenke
Lamiaceae	Vitex L.	Vitex madiensis Oliv.
Lamiaceae	Vitex L.	Vitex maranhana Moldenke
Lamiaceae	Vitex L.	Vitex marquesii W.Piep.
Lamiaceae	Vitex L.	Vitex martii Moldenke
Lamiaceae	Vitex L.	Vitex masoalensis G.E.Schatz
Lamiaceae	Vitex L.	Vitex masoniana Pittier
Lamiaceae	Vitex L.	Vitex mcphersonii Callm. & Phillipson, 2021
Lamiaceae	Vitex L.	Vitex medusaecalyx H.J.Lam
Lamiaceae	Vitex L.	Vitex medusicalyx H.J.Lam
Lamiaceae	Vitex L.	Vitex megapotamica (Spreng.) Moldenke
Lamiaceae	Vitex L.	Vitex melicopea F.Muell.
Lamiaceae	Vitex L.	Vitex menabeensis Capuron
Lamiaceae	Vitex L.	Vitex micrantha Gürke
Lamiaceae	Vitex L.	Vitex microphylla Moldenke
Lamiaceae	Vitex L.	Vitex millsii M.R.Hend.
Lamiaceae	Vitex L.	Vitex milnei W.Piep.
Lamiaceae	Vitex L.	Vitex mollis Kunth
Lamiaceae	Vitex L.	Vitex mombassae Vatke
Lamiaceae	Vitex L.	Vitex mooiensis H.Pearson
Lamiaceae	Vitex L.	Vitex morogoroensis Walsingham & S.Atkins
Lamiaceae	Vitex L.	Vitex mossambicensis Gürke
Lamiaceae	Vitex L.	Vitex negundo L.
Lamiaceae	Vitex L.	Vitex negundo Noronha, 1790
Lamiaceae	Vitex L.	Vitex nlonakensis Engl.
Lamiaceae	Vitex L.	Vitex novae-pommeraniae Warb.
Lamiaceae	Vitex L.	Vitex obovata E.Mey.
Lamiaceae	Vitex L.	Vitex orinocensis Kunth
Lamiaceae	Vitex L.	Vitex oscitans Moldenke
Lamiaceae	Vitex L.	Vitex oxycuspis Baker
Lamiaceae	Vitex L.	Vitex pachyclada Baker
Lamiaceae	Vitex L.	Vitex pallida Wall., 1829
Lamiaceae	Vitex L.	Vitex panshiniana Moldenke
Lamiaceae	Vitex L.	Vitex parviflora A.Juss.
Lamiaceae	Vitex L.	Vitex patula E.A.Bruce
Lamiaceae	Vitex L.	Vitex payos (Lour.) Merr.
Lamiaceae	Vitex L.	Vitex peduncularis Wall. ex Schauer
Lamiaceae	Vitex L.	Vitex peduncularis Wall., 1829
Lamiaceae	Vitex L.	Vitex perrieri Danguy
Lamiaceae	Vitex L.	Vitex pervillei Baker
Lamiaceae	Vitex L.	Vitex petersiana Klotzsch
Lamiaceae	Vitex L.	Vitex phaseolifolia Mildbr., 1922
Lamiaceae	Vitex L.	Vitex phillyreifolia Baker
Lamiaceae	Vitex L.	Vitex pierreana Dop
Lamiaceae	Vitex L.	Vitex pierrei Craib
Lamiaceae	Vitex L.	Vitex pinnata L.
Lamiaceae	Vitex L.	Vitex polygama Cham.
Lamiaceae	Vitex L.	Vitex pomerana Fraga, Antar, J.Freitas & Lírio
Lamiaceae	Vitex L.	Vitex pooara Corbishley
Lamiaceae	Vitex L.	Vitex praetervisa Borhidi
Lamiaceae	Vitex L.	Vitex prenegundo Prasad, 1990
Lamiaceae	Vitex L.	Vitex pseudocuspidata Mildbr., 1922
Lamiaceae	Vitex L.	Vitex pseudolea Rusby
Lamiaceae	Vitex L.	Vitex pubescens B.Heyne ex Wall., 1829
Lamiaceae	Vitex L.	Vitex pulchra Moldenke
Lamiaceae	Vitex L.	Vitex pyramidata B.L.Rob.
Lamiaceae	Vitex L.	Vitex queenslandica (Munir) Bramley
Lamiaceae	Vitex L.	Vitex quinata (Lour.) F.N.Williams
Lamiaceae	Vitex L.	Vitex quinata Druce, 1917
Lamiaceae	Vitex L.	Vitex rabenantoandroi Callm. & Phillipson, 2021
Lamiaceae	Vitex L.	Vitex regnelliana Moldenke
Lamiaceae	Vitex L.	Vitex rehmannii Gürke
Lamiaceae	Vitex L.	Vitex resinifera Moldenke
Lamiaceae	Vitex L.	Vitex rivularis Gürke
Lamiaceae	Vitex L.	Vitex rotundifolia L.f.
Lamiaceae	Vitex L.	Vitex rubra Moldenke
Lamiaceae	Vitex L.	Vitex rubroaurantiaca De Wild.
Lamiaceae	Vitex L.	Vitex rubroaurantiaca DeWild.
Lamiaceae	Vitex L.	Vitex rufa A.Chev., 1931
Lamiaceae	Vitex L.	Vitex rufescens A.Juss.
Lamiaceae	Vitex L.	Vitex sakondriensis Drake
Lamiaceae	Vitex L.	Vitex sampsonii Hance
Lamiaceae	Vitex L.	Vitex scabra Wall. ex Schauer
Lamiaceae	Vitex L.	Vitex scandens Moldenke
Lamiaceae	Vitex L.	Vitex schaueriana Moldenke
Lamiaceae	Vitex L.	Vitex schliebenii Moldenke
Lamiaceae	Vitex L.	Vitex schomburgkiana Schauer
Lamiaceae	Vitex L.	Vitex schum K.Schum.
Lamiaceae	Vitex L.	Vitex schunkei Moldenke
Lamiaceae	Vitex L.	Vitex secundiflora Hallier f.
Lamiaceae	Vitex L.	Vitex seineri Gürke ex Piep.
Lamiaceae	Vitex L.	Vitex sellowiana Cham.
Lamiaceae	Vitex L.	Vitex seretii DeWild.
Lamiaceae	Vitex L.	Vitex sericea Poepp. ex Moldenke, 1936
Lamiaceae	Vitex L.	Vitex sexdentata Wall., 1829
Lamiaceae	Vitex L.	Vitex siamica F.N.Williams
Lamiaceae	Vitex L.	Vitex siamica N.H.Williams
Lamiaceae	Vitex L.	Vitex siwalica Prasad, 1990
Lamiaceae	Vitex L.	Vitex snethlagiana Huber ex Moldenke
Lamiaceae	Vitex L.	Vitex sprucei Briq.
Lamiaceae	Vitex L.	Vitex stahelii Moldenke
Lamiaceae	Vitex L.	Vitex stahelii Moldenke ex Pulle, 1940
Lamiaceae	Vitex L.	Vitex stellata Moldenke
Lamiaceae	Vitex L.	Vitex strickeri Vatke & Hildebrandt
Lamiaceae	Vitex L.	Vitex stylosa Dop
Lamiaceae	Vitex L.	Vitex tanganyikensis Moldenke
Lamiaceae	Vitex L.	Vitex teleravina Baker
Lamiaceae	Vitex L.	Vitex teloravina Baker
Lamiaceae	Vitex L.	Vitex thailandica Bramley
Lamiaceae	Vitex L.	Vitex thomasii DeWild.
Lamiaceae	Vitex L.	Vitex thonneri DeWild.
Lamiaceae	Vitex L.	Vitex thorelii Dop
Lamiaceae	Vitex L.	Vitex thyrsiflora Baker
Lamiaceae	Vitex L.	Vitex tibatensis Engl. ex W.Piep., 1928
Lamiaceae	Vitex L.	Vitex tomentosa (Munir) Bramley
Lamiaceae	Vitex L.	Vitex tomentulosa Moldenke
Lamiaceae	Vitex L.	Vitex trichantha Baker
Lamiaceae	Vitex L.	Vitex triflora Vahl
Lamiaceae	Vitex L.	Vitex trifolia L.
Lamiaceae	Vitex L.	Vitex tripinnata (Lour.) Merr.
Lamiaceae	Vitex L.	Vitex tristis Scott Elliot
Lamiaceae	Vitex L.	Vitex turczaninovii Merr.
Lamiaceae	Vitex L.	Vitex turczaninowii Merr.
Lamiaceae	Vitex L.	Vitex ubanghensis A.Chev.
Lamiaceae	Vitex L.	Vitex ugogoensis Verdc.
Lamiaceae	Vitex L.	Vitex umbrosa Sw.
Lamiaceae	Vitex L.	Vitex uniflora Baker
Lamiaceae	Vitex L.	Vitex urbanii (Ekman) Bramley
Lamiaceae	Vitex L.	Vitex vansteenisii Moldenke
Lamiaceae	Vitex L.	Vitex vauthieri DC. ex Schauer
Lamiaceae	Vitex L.	Vitex velutinifolia Munir
Lamiaceae	Vitex L.	Vitex vermoesenii DeWild.
Lamiaceae	Vitex L.	Vitex verticillata A.Chev.
Lamiaceae	Vitex L.	Vitex vestita Wall. ex Schauer
Lamiaceae	Vitex L.	Vitex vestita Wall. ex Walp.
Lamiaceae	Vitex L.	Vitex vestita Wall., 1829
Lamiaceae	Vitex L.	Vitex villosissima (Moldenke) Callm. & Phillipson
Lamiaceae	Vitex L.	Vitex vitilevuensis (Munir) Bramley
Lamiaceae	Vitex L.	Vitex vondrozensis Moldenke
Lamiaceae	Vitex L.	Vitex waterlotii Danguy
Lamiaceae	Vitex L.	Vitex wellensii DeWild.
Lamiaceae	Vitex L.	Vitex wimberleyi Kurz
Lamiaceae	Vitex L.	Vitex yaundensis Gürke
Lamiaceae	Vitex L.	Vitex yunnanensis W.W.Sm.
Lamiaceae	Vitex L.	Vitex zanzibarensis Vatke
Lamiaceae	Vitex L.	Vitex zechii Gürke ex W.Piep., 1928
Lamiaceae	Vitex L.	Vitex zenkeri Gürke
Lamiaceae	Vitex L.	Vitex zeyheri Sond.
Lamiaceae	Vitex L.	Vitex zeyheri Sond. ex Schauer
Lamiaceae	Vitex L.	Vitex zeylanica Burm.f.
Lamiaceae	Vitex L.	Vitex zigzag Callm. & Phillipson.These, 2021
Lamiaceae	Volcameria Heist. ex Fabr., 1759	
Lamiaceae	Volkameria L.	Volkameria acerbiana Vis.
Lamiaceae	Volkameria L.	Volkameria aculeata L.
Lamiaceae	Volkameria L.	Volkameria aggregata (Gürke) Mabb. & Y.W.Yuan
Lamiaceae	Volkameria L.	Volkameria eriophylla (Gürke) Mabb. & Y.W.Yuan
Lamiaceae	Volkameria L.	Volkameria fastigiata W.Hunter, 1909
Lamiaceae	Volkameria L.	Volkameria foetida Buch.-Ham. ex D.Don, 1825
Lamiaceae	Volkameria L.	Volkameria glabra (E.Mey.) Mabb. & Y.W.Yuan
Lamiaceae	Volkameria L.	Volkameria heterophylla Poir.
Lamiaceae	Volkameria L.	Volkameria inermis Blanco, 1837
Lamiaceae	Volkameria L.	Volkameria inermis L.
Lamiaceae	Volkameria L.	Volkameria inermis Reinw. ex Blume
Lamiaceae	Volkameria L.	Volkameria laurifolia hort. ex Steud., 1821
Lamiaceae	Volkameria L.	Volkameria ligustrina Jacq.
Lamiaceae	Volkameria L.	Volkameria madaeera Roxb.
Lamiaceae	Volkameria L.	Volkameria mollis (Kunth) Mabb. & Y.W.Yuan
Lamiaceae	Volkameria L.	Volkameria nereifolia Roxb.
Lamiaceae	Volkameria L.	Volkameria odorata Roxb.
Lamiaceae	Volkameria L.	Volkameria odoratissima Fisch. ex Steud., 1821
Lamiaceae	Volkameria L.	Volkameria pittieri (Moldenke) Mabb. & Y.W.Yuan
Lamiaceae	Volkameria L.	Volkameria sesamodes Kuntze
Lamiaceae	Volkameria L.	Volkameria uniflora Domb. ex Moldenke, 1937
Lamiaceae	Vuhuangia Solomon Raju, Molinari & Mayta, 2016	
Lamiaceae	Warnockia M.W.Turner	Warnockia scutellarioides (Engelm. & A.Gray) M.W.Turner
Lamiaceae	Wenchengia C.Y.Wu & S.Chow	Wenchengia alternifolia C.Y.Wu & S.Chow
Lamiaceae	Westeringia Dum.Cours., 1811	
Lamiaceae	Westringia Sm.	Westringia acifolia G.R.Guerin
Lamiaceae	Westringia Sm.	Westringia amabilis B.Boivin
Lamiaceae	Westringia Sm.	Westringia angustifolia R.Br.
Lamiaceae	Westringia Sm.	Westringia blakeana B.Boivin
Lamiaceae	Westringia Sm.	Westringia brevifolia Benth.
Lamiaceae	Westringia Sm.	Westringia capitonia G.R.Guerin
Lamiaceae	Westringia Sm.	Westringia cephalantha F.Muell.
Lamiaceae	Westringia Sm.	Westringia cheelii Maiden & Betche
Lamiaceae	Westringia Sm.	Westringia crassifolia N.A.Wakef.
Lamiaceae	Westringia Sm.	Westringia cremnophila N.A.Wakef.
Lamiaceae	Westringia Sm.	Westringia dampieri R.Br.
Lamiaceae	Westringia Sm.	Westringia davidii B.J.Conn
Lamiaceae	Westringia Sm.	Westringia discipulorum S.Moore
Lamiaceae	Westringia Sm.	Westringia eremicola A.Cunn. ex Benth.
Lamiaceae	Westringia Sm.	Westringia fitzgeraldensis R.W.Davis & Jobson
